,label,text
3176,1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
3256,0,HI ITS KATE CAN U GIVE ME A RING ASAP XXX
3990,0,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
4530,0,"Hiya, probably coming home * weekend after next"
2219,0,Nice talking to you! please dont forget my pix :) i want to see all of you...
4786,1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
201,0,I sent you  &lt;#&gt;  bucks
1269,1,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA
991,0,26th OF JULY
364,0,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
533,0,Gudnite....tc...practice going on
3472,0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
2544,0,Package all your programs well
5069,0,Talk to g and x about that
4242,0,Detroit. The home of snow. Enjoy it.
3528,0,Should i send you naughty pix? :)
5550,0,"Cool, what time you think you can get here?"
1401,0,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
4877,1,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468
3271,0,K actually can you guys meet me at the sunoco on howard? It should be right on the way
3393,0,What r u cooking me for dinner?
2112,0,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.
2257,0,"Just checked out, heading out to drop off my stuff now"
2879,1,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX"
260,0,I‘m parked next to a MINI!!!! When are you coming in today do you think?
4594,0,It's ok i wun b angry. Msg u aft i come home tonight.
3078,0,There is no sense in my foot and penis.
5291,0,Xy trying smth now. U eat already? We havent...
4466,0,CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X
2663,1,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?"
4188,0,Dear got bus directly to calicut
3193,0,Is ur paper today in e morn or aft?
4002,0,He's just gonna worry for nothing. And he won't give you money its no use.
3822,0,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.
721,0,Oh is it? Send me the address
806,0,I dled 3d its very imp
3562,1,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
4713,0,Thats cool princess! I will cover your face in hot sticky cum :)
4224,0,Stupid auto correct on my phone
4985,1,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468
4789,0,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come..."
2379,0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
3991,1,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
978,0,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing
4471,0,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
5387,0,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
80,0,"Sorry, I'll call later"
3341,0,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome"
2114,0,"Yeah, don't go to bed, I'll be back before midnight"
3354,0,I emailed yifeng my part oredi.. Can ü get it fr him..
4598,0,Full heat pa:-) i have applyed oil pa.
3776,0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
5021,0,"It's cool, we can last a little while. Getting more any time soon?"
2688,0,Okie
217,0,Tired. I haven't slept well the past few nights.
4020,1,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS"
3210,0,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
4965,1,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
1116,0,So lets make it saturday or monday as per convenience.
4646,0,Are you planning to come chennai?
1387,0,All e best 4 ur exam later.
3165,0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
2723,0,It's justbeen overa week since we broke up and already our brains are going to mush!
4705,0,Yar but they say got some error.
166,0,I place all ur points on e cultures module already.
16,0,Oh k...i'm watching here:)
3894,0,Have you heard from this week?
3310,0,Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.
4291,0,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
2883,0,Hi Harish's rent has been transfred to ur Acnt.
1616,0,Mm i had my food da from out
4443,0,Dear i am not denying your words please
413,0,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... "
1331,0,"Aight no rush, I'll ask jay"
5521,0,You are a big chic. Common. Declare
3967,0,I was just callin to say hi. Take care bruv!
2289,0,Dont you have message offer
3397,1,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only
3195,0,And you! Will expect you whenever you text! Hope all goes well tomo 
2611,0,"As usual..iam fine, happy &amp; doing well..:)"
4003,0,Did you get any gift? This year i didnt get anything. So bad
1843,0,Are you comingdown later?
3954,1,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!
1137,1,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
4136,0,No need to say anything to me. I know i am an outsider
925,0,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com
3266,1,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
4814,0,i can call in  &lt;#&gt;  min if thats ok
5103,0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
4733,0,Wat time r ü going to xin's hostel?
272,0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay."
3625,0,No message..no responce..what happend?
2312,1,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate."
5075,0,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
2097,0,I'm done...
2367,1,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
1015,0,"Ya, told..she was asking wats matter?"
1615,0,Me sef dey laugh you. Meanwhile how's my darling anjie!
1866,0,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.
5015,0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
2142,0,Alright took the morphine. Back in yo.
4678,0,Wewa is 130. Iriver 255. All 128 mb.
3781,0,Then ur physics get a-?
5565,0,Huh y lei...
2573,0,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel"
2749,0,Send his number and give reply tomorrow morning for why you said that to him like that ok
5252,0,You do your studies alone without anyones help. If you cant no need to study.
4674,0,I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?
3852,0,We have all rounder:)so not required:)
3732,0,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
1,0,Ok lar... Joking wif u oni...
4863,1,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
61,0,Ha ha ha good joke. Girls are situation seekers.
813,1,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
1115,0,No no:)this is kallis home ground.amla home town is durban:)
4187,0,"Hmm ok, i'll stay for like an hour cos my eye is really sore!"
987,0,I'm in office now . I will call you  &lt;#&gt;  min:)
5000,0,"Hmph. Go head, big baller."
2552,0,I'm done. C ü there.
5039,0,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
2448,0,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...
529,1,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
2868,0,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day."
1841,0,Yeah. I got a list with only u and Joanna if I'm feeling really anti social
1690,0,Bring tat cd don forget
1180,0,To day class is there are no class.
4152,0,Ü comin to fetch us oredi...
2788,0,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
3786,0,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?
347,0,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
5116,0,Thanks. Fills me with complete calm and reassurance! 
4911,0,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
3430,0,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
2812,0,Thinkin about someone is all good. No drugs for that
4142,0,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-)
397,0,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
4667,0,Not..tel software name..
2304,0,Should I tell my friend not to come round til like  &lt;#&gt; ish?
2030,0,Thanx but my birthday is over already.
2474,0,Ok lor wat time ü finish?
3401,1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589"
814,0,I borrow ur bag ok.
4977,0,You are gorgeous! keep those pix cumming :) thank you!
524,0,"That's very rude, you on campus?"
1499,0,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon"
4928,0,Wanna do some art?! :D
5202,0,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
767,0,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time..."
1772,0,Watching tv now. I got new job :)
626,0,"Haha good to hear, I'm officially paid and on the market for an 8th"
